"city","street","postal_code","debut_tranche","fin_tranche","paire_impaire"
"ETTELBRUCK","RUE JEAN-PIERRE THILL","9085",,,""
"ETTELBRUCK","RUE MICHEL LENTZ","9068",,,""
"ETTELBRUCK","RUE MICHEL RODANGE","9061",,,""
"ETTELBRUCK","RUE MICHEL SINNER","9082",,,""
"ETTELBRUCK","RUE MICHEL WEBER","9089",,,""
"ETTELBRUCK","RUE MICHEL WEILER","9091",,,""
"ETTELBRUCK","RUE NEUVE","9066",,,""
"ETTELBRUCK","RUE PHILIPPE MANTERNACH","9068",,,""
"ETTELBRUCK","RUE PIERRE KRACK","9055",,,""
"ETTELBRUCK","RUE PIERRE KRAUS","9057",,,""
"ETTELBRUCK","RUE PIERRE WISER","9092",,,""
"ETTELBRUCK","RUE PRINCE HENRI","9047",,,""
"ETTELBRUCK","RUE PRINCE JEAN","9052",,,""
"ETTELBRUCK","RUE ST. NICOLAS","9067",,,""
"ETTELBRUCK","RUE TONY SCHMIT","9081",,,""
"ETTELBRUCK","RUE TSCHIDERER","9094",,,""
"ETTELBRUCK","RUE UM BOESCHEL","9017",,,""
"ETTELBRUCK","SQUARE DR CHARLES MARX","9098",,,""
"ETTELBRUCK","UM IEWESCHTE KNEPPCHEN","9056",,,""
"ETTELBRUCK","WOLSTESCHBIECHEN","9093",,,""
"ETTELBRUCK","ZONE ARTISANALE ET COMMERCIALE","9085",,,""
"EVERLANGE","A LAICHENT","8715",,,""
"EVERLANGE","A SPEISS","8715",,,""
"EVERLANGE","A WOKELT","8715",,,""
"EVERLANGE","AM ECK","8715",,,""
"EVERLANGE","BOUREWEE","8715",,,""
"EVERLANGE","EVERLANGE-MOULIN","8558",,,""
"EVERLANGE","RUE DE LA HALTE","8715",,,""
"EVERLANGE","RUE DE SCHANDEL","8715",,,""
"EVERLANGE","RUE DES PRES","8715",,,""
"EVERLANGE","RUE DU PONT","8715",,,""
"EVERLANGE","RUE HIEL","8715",,,""
"EVERLANGE","RUE PRINCIPALE","8715",,,""
"EVERLANGE","RUE SCHAMICHT","8715",,,""
"FENNANGE","HIESELTERHAFF","3332",,,""
"FENNANGE","OP GRIMMELBACH","3332",,,""
"FENNANGE","PEIFFESCHHAFF","3340",,,""
"FENNANGE","ROUTE D'ESCH","3332",,,""
"FENNANGE","RUE DE L'EGLISE","3332",,,""
"FENNANGE","RUE DES ALOUETTES","3332",,,""
"FENNANGE","RUE DES CHAMPS","3332",,,""
"FENNANGE","RUE FLAIBANO","3332",,,""
"FENTANGE","AM WEISCHBAENDCHEN","5842",,,"P"
"FENTANGE","AN DUELEM","5838",,,""
"FENTANGE","CEINTURE BEAU-SITE","5867",,,""
"FENTANGE","DUELEMERBAACH","5839",,,""
"FENTANGE","GEWAENNCHEN","5828",,,""
"FENTANGE","OP DE LEEMEN","5846",,,""
"FENTANGE","OP DEN AESSEN","5837",,,""
"FENTANGE","OP DER HOBUCH","5832",,,""
"FENTANGE","OP DER STERZ","5823",,,""
"FENTANGE","RUE ADOLPHE DIEDERICH","5820",,,""
"FENTANGE","RUE ARMAND RAUSCH","5864",,,""
"FENTANGE","RUE DE BETTEMBOURG","5811",47,999,"I"
"FENTANGE","RUE DE BETTEMBOURG","5811",42,998,"P"
"FENTANGE","RUE DE GASPERICH","5826",,,""
"FENTANGE","RUE DE KOCKELSCHEUER","5853",,,""
"FENTANGE","RUE DE LA MONTAGNE","5862",13,999,"I"
"FENTANGE","RUE DES CHEVALIERS","5817",,,""
"FENTANGE","RUE JEAN-BAPTISTE STIFF","5808",,,""
"FENTANGE","RUE JEAN-PIERRE KEMMER","5843",,,""
"FENTANGE","RUE NICOLAS MERSCH","5861",,,""
"FENTANGE","RUE PIERRE ANEN","5813",,,""
"FENTANGE","RUE PIERRE CAPESIUS","5814",,,""
"FENTANGE","RUE PIERRE WEYDERT","5891",,,""
"FENTANGE","RUE RENE THULL","5889",,,""
"FENTANGE","RUE VICTOR FEYDER","5825",,,""
"FILSDORF","AM ECK","5741",,,""
"FILSDORF","AM FELTESECK","5741",,,""
"FILSDORF","AM KLENGEN ECK","5741",,,""
"FILSDORF","AM PESCH","5740",,,""
"FILSDORF","AN SCHNEIDER","5740",,,""
"FILSDORF","BUCHHOLZERWEE","5740",,,""
"FILSDORF","DRAIKANTONGSSTROOSS","5740",,,""
"FILSDORF","GAESSEL","5740",,,""
"FILSDORF","KAABESBIERG","5741",,,""
"FILSDORF","KIIRCHESTROOSS","5741",,,""
"FILSDORF","LEICHEWEE","5741",,,""
"FILSDORF","LETZEBURGERSTROOSS","5741",,,""
"FILSDORF","MUNNEREFERSTROOSS","5741",,,""
"FILSDORF","TROTZENECK","5740",,,""
"FILSDORF","UESPELTERWEE","5740",,,""
"FILSDORF","WONESCHWEE","5741",,,""
"FINDEL","AEROPORT DE LUXEMBOURG","1110",,,""
"FINDEL","BEIM HAFF","1751",,,""
"FINDEL","CITE DE L'AEROPORT","1523",,,""
"FINDEL","KILLWEE","1843",,,""
"FINDEL","RUE DE NEUDORF","2220",,,""
"FINDEL","RUE DE TREVES","2632",,,""
"FINDEL","RUE DU CENTS","1319",,,""
"FINDEL","RUE LOU HEMMER","1748",,,""
"FINGIG","AM MAESCHBOMMERT","4979",,,""
"FINGIG","AN DER LAACH","4978",,,""
"FINGIG","RUE CENTRALE","4978",,,""
"FINGIG","RUE DE HAUTCHARAGE","4979",,,""
"FINGIG","RUE DE LA MONTAGNE","4979",,,""
"FINGIG","RUE DE L'EGLISE","4979",,,""
"FINGIG","RUE DU BOIS","4978",,,""
"FINGIG","RUE DU LAVOIR","4978",,,""
"FINGIG","RUE MICHELACKER","4978",,,""
"FINGIG","RUE NICOLAS MARGUE","4979",,,""
"FINSTERTHAL","FINSTERTHAL","7425",,,""
"FISCHBACH","CHATEAU FISCHBACH","7430",,,""
"FISCHBACH","DUARREFSTROOSS","9749",,,""
"FISCHBACH","GIAELLEWEE","9749",,,""
"FISCHBACH","HAUPTSTROOSS","9749",,,""
"FISCHBACH","HINNICK","9749",,,""
"FISCHBACH","IM BATZ","7430",,,""
"FISCHBACH","KIERFECHTSTROOSS","9749",,,""
"FISCHBACH","KNUPP","9749",,,""
"FISCHBACH","RUE DE L'EGLISE","7430",,,""
"FISCHBACH","RUE DU BERGER","7430",,,""
"FISCHBACH","RUE DU LAVOIR","7430",,,""
"FISCHBACH","RUE DU MOULIN","7430",,,""
"FISCHBACH","RUE GRANDE-DUCHESSE CHARLOTTE","7430",,,""
"FISCHBACH","RUE ST. NICOLAS","7430",,,""
"FISCHBACH","SCHMIEDE","7430",,,""
"FISCHBACH","UM WAESCHBUER","7430",,,""
"FLATZBOUR","ROUTE DE HOLTZ","8812",,,""
"FLATZBOUR","ROUTE DE PERLE","8812",,,""
"FLAXWEILER","BUCHHOLZ","6925",,,""
"FLAXWEILER","LUISSENHAFF","6925",,,""
"FLAXWEILER","RUE BEHNERT","6926",,,""
"FLAXWEILER","RUE BERG","6926",,,""
"FLAXWEILER","RUE BEYREN","6925",,,""
"FLAXWEILER","RUE GEHSCHELT","6925",,,""
"FLAXWEILER","RUE HEICHT","6926",,,""
"FLAXWEILER","RUE LOOS","6925",,,""
"FLAXWEILER","RUE PRINCIPALE","6925",,,""
"FLAXWEILER","RUE THEIS","6925",,,""
"FLEBOUR","ENTESCHBACH","9378",,,""
"FLEBOUR","OP DER FLEIBER","9378",,,""
"FLEBOUR","ZONE INDUSTRIELLE UM HOLZ","9340",,,""
"FOETZ","BIIRKEWEE","3896",,,""
"FOETZ","FOETZERKOPP","3898",,,""
"FOETZ","RUE BELLE-VUE","3896",,,""
"FOETZ","RUE DE L'AVENIR","3895",,,""
"FOETZ","RUE DE L'INDUSTRIE","3895",,,""
"FOETZ","RUE DES ARTISANS","3895",,,""
"FOETZ","RUE DU BRILL","3898",,,""
"FOETZ","RUE DU COMMERCE","3895",,,""
"FOETZ","RUE JEAN-PIERRE BICHELER","3897",,,""
"FOETZ","RUE THEODORE DE WACQUANT","3899",,,""
"FOETZ","SONNESTROOSS","3899",,,""
"FOLKENDANGE","BRUCHERHAFF","9368",,,""
"FOLKENDANGE","FOLKENDANGE","9368",,,""
"FOLKENDANGE","MOSERHAFF","9368",,,""
"FOLSCHETTE","AN DER GEWAN","8835",,,""
"FOLSCHETTE","BRISENHAFF","8537",,,""
"FOLSCHETTE","HUESCHTERBAACH","8835",,,""
"FOLSCHETTE","PLACE DE LA COMMUNE","8835",,,""
"FOLSCHETTE","RUE BELLE-VUE","8834",,,""
"FOLSCHETTE","RUE DE BETTBORN","8835",,,""
"FOLSCHETTE","RUE DE HOSTERT","8835",,,""
"FOLSCHETTE","RUE DE LA CHAPELLE","8835",,,""
"FOLSCHETTE","RUE DE LA FONTAINE","8834",,,""
"FOLSCHETTE","RUE DES CHAMPS","8835",,,""
"FOLSCHETTE","RUE DES JARDINS","8835",,,""
"FOLSCHETTE","RUE D'ESCHETTE","8835",,,""
"FOLSCHETTE","RUE DU MOULIN","8835",,,""
"FOLSCHETTE","RUE PRINCIPALE","8834",,,""
"FOSSENHOF","FOSSENHOF","9968",,,""
"FOUHREN","AM DALL","9454",,,""
"FOUHREN","AN DEN ALEREN","9454",,,""
"FOUHREN","AN DER KAUL","9454",,,""
"FOUHREN","AN DER TOMM","9454",,,""
"FOUHREN","BETTLERSTROOSS","9454",,,""
"FOUHREN","DIKRICHERSTROOSS","9455",,,""
"FOUHREN","FAESCHENT","9454",,,""
"FOUHREN","HIELT","9454",,,""
"FOUHREN","J.B. ZEWENSTROOSS","9454",,,""
"FOUHREN","KAPELLEWEE","9455",,,""
"FOUHREN","KIERCHESTROOSS","9454",,,""
"FOUHREN","OP DER BUNN","9454",,,""
"FOUHREN","THIERGAART","9454",,,""
"FOUHREN","UM AAK","9454",,,""
"FOUHREN","UM BUSCHELCHEN","9454",,,""
"FOUHREN","WALSDUERFERWEE","9455",,,""
"FOUHREN","WEDDENFLUES","9455",,,""
"FRECKEISEN","FRECKEISEN","7649",,,""
"FRIEDBUSCH","UM FRIDBESCH","9183",,,""
"FRISANGE","AM LESIGNY'S PARC","5753",,,""
"FRISANGE","AM PESCH","5754",,,""
"FRISANGE","AM SCHOUMANSBONGERT","5755",,,""
"FRISANGE","AM SCHWARZBONGERT","5755",,,""
"FRISANGE","AN DE GAALGEN","5752",,,""
"FRISANGE","AN DER AALUECHT","5756",,,""
"FRISANGE","AN DER KLAUS","5752",,,""
"FRISANGE","BEETEBUERGERSTROOSS","5750",,,""
"FRISANGE","FRESCHWISS","5755",,,""
"FRISANGE","HAFFSTROOSS","5752",,,""
"FRISANGE","HOENERWEE","5751",,,""
"FRISANGE","KINNEKSWEE","5752",,,""
"FRISANGE","KLEES BONGERT","5754",,,""
"FRISANGE","LETZEBUERGERSTROOSS","5752",,,""
"FRISANGE","MUNNEREFERSTROOSS","5750",,,""
"FRISANGE","OP DER GELL","5754",,,""
"FRISANGE","OP IERMESCHT","5755",,,""
"FRISANGE","ROBERT SCHUMAN-STROOSS","5751",,,""
"FRISANGE","SCHUMANSWEE","5752",,,""
"FRISANGE","UM FLOUER","5751",,,""
"FRISANGE","UM HAU","5752",,,""
"GAICHEL","GAICHEL","8469",,,""
"GARNICH","A JENGEN","8355",,,""
"GARNICH","A PIEREN","8353",,,""
"GARNICH","AM BRILL","8356",,,""
"GARNICH","AN DER LAKOLL","8353",,,""
"GARNICH","AN DER MERZEL","8350",,,""
"GARNICH","BUCHHELZERWISEN","8354",,,""
"GARNICH","CITE BOURFELD","8354",,,""
"GARNICH","RIXEGOARD","8353",,,""
"GARNICH","RUE DE HOLZEM","8355",,,""
"GARNICH","RUE DE KAHLER","8356",,,""
"GARNICH","RUE DE LA FORET","8354",,,""
"GARNICH","RUE DE LA MONTEE","8356",,,""
"GARNICH","RUE DE L'ECOLE","8353",,,""
"GARNICH","RUE DE L'EGLISE","8356",,,""
"GARNICH","RUE DES CHAMPS","8356",,,""
"GARNICH","RUE DES SACRIFIES","8356",,,""
"GARNICH","RUE DES TANNEURS","8355",,,""
"GARNICH","RUE DES TROIS CANTONS","8354",,,""
"GARNICH","RUE EICH","8354",,,""
"GARNICH","RUE GAESSEL","8356",,,""
"GARNICH","RUE HOEHL","8356",,,""
"GARNICH","RUE NIC AREND","8355",,,""
"GARNICH","RUE ST. HUBERT","8356",,,""
"GARNICH","UM HAFF","8355",,,""
"GARNICH","UM LANNESTACK","8355",,,""
"GARNICH","UN DER MAMER","8355",,,""
"GEYERSHOF","GEYERSHOF","6251",,,""
"GILSDORF","AM GROND","9371",,,""
"GILSDORF","AM STEINECKER","9370",,,""
"GILSDORF","AM TREPPCHEN","9372",,,""
"GILSDORF","CARRIERE WALCH","9373",,,""
"GILSDORF","CLEMENSHAFF","9369",,,""
"GILSDORF","KREIWENKEL","9374",,,""
"GILSDORF","MOSCHBERG","9369",,,""
"GILSDORF","OP DER BELL","9373",,,""
"GILSDORF","ROUTE DE BRODERBOUR","9373",,,""
"GILSDORF","RUE AM AAL","9370",,,""
"GILSDORF","RUE CLAIREFONTAINE","9221",,,""
"GILSDORF","RUE DE L'EAU","9373",,,""
"GILSDORF","RUE DES JARDINS","9371",,,""
"GILSDORF","RUE DES PRES","9371",,,""
"GILSDORF","RUE DU PONT","9371",,,""
"GILSDORF","RUE PRINCIPALE","9370",,,""
"GILSDORF","RUE UM KEMPCHEN","9369",,,""
"GILSDORF","RUE UM KNAEPPCHEN","9370",,,""
"GILSDORF","SCHELLECKSGAASS","9372",,,""
"GILSDORF","TSCHIDDESCHMILLEN","9369",,,""
"GILSDORF","UM AALE WAASSER","9370",,,""
"GIRST","DUERFSTROOSS","6559",,,""
"GIRSTERKLAUS","GIRSTERKLAUS","6558",,,""
"GIVENICH","GIVENICH","6666",,,""
"GIVENICH","HAAPTSTROOSS","6666",,,""
"GODBRANGE","AM HESSELTER","6171",,,""
"GODBRANGE","AN DER HIEHL","6170",,,""
"GODBRANGE","ENNER DER HAERDCHEN","6170",,,""
"GODBRANGE","OP DER DELL","6171",,,""
"GODBRANGE","OP DER HAERDCHEN","6171",,,""
"GODBRANGE","RUE DE HEFFINGEN","6170",,,""
"GODBRANGE","RUE DE JUNGLINSTER","6170",,,""
"GODBRANGE","RUE DE SCHILTZBERG","6171",,,""
"GODBRANGE","RUE DES CHAMPS","6170",,,""
"GODBRANGE","RUE DU CIMETIERE","6171",,,""
"GODBRANGE","RUE DU VILLAGE","6170",,,""
"GODBRANGE","RUE SEMECHT","6170",,,""
"GOEBELSMUEHLE","GOEBELSMUEHLE","9153",,,""
"GOEBELSMUEHLE","OP DER GARE","9153",,,""
"GOEBELSMUEHLE","ROUTE DE DIRBACH","9153",,,""
"GOEBLANGE","AM PARK","8358",,,""
"GOEBLANGE","BEI BERCK","8359",,,""
"GOEBLANGE","CHEMIN DE LA CHAPELLE","8359",,,""
"GOEBLANGE","DOMAINE DU BEAUREGARD","8357",,,""
"GOEBLANGE","RUE DE GOETZINGEN","8358",,,""
"GOEBLANGE","RUE DE L'ECOLE","8358",,,""
"GOEBLANGE","RUE DE NOSPELT","8358",,,""
"GOEBLANGE","RUE DE WINDHOF","8359",,,""
"GOEBLANGE","RUE PIERRE BRAUN","8359",,,""
"GOEBLANGE","RUE PRINCIPALE","8358",,,""
"GOEBLANGE","SCHULLESCHWEE","8358",,,""
"GOEDANGE","AM DUARREF","9954",,,""
"GOEDANGE","GOEDANGE","9954",,,""
"GOEDANGE","HULDANGERWEEG","9954",,,""
"GOESDORF","AN DER BAACH","9653",,,""
"GOESDORF","CITE MAESCHGAART","9653",,,""
"GOESDORF","HANNERT DEN HIIRTENHAISER","9653",,,""
"GOESDORF","MOETTELSERGAASS","9653",,,""
"GOESDORF","OP DER DRIICHT","9653",,,""
"GOESDORF","OP DER MINN","9653",,,""
"GOESDORF","OP DER TOMM","9653",,,""
"GOESDORF","OP DER VIRSTAD","9653",,,""
"GOESDORF","ROUTE DE GOESDORF","9653",,,""
"GOESDORF","UM BUREN","9653",,,""
"GOESDORF","UM HAFF","9653",,,""
"GOESDORF","UM KNUPP","9653",,,""
"GOESDORF","UM WEISSE STEEN","9653",,,""
"GOETZINGEN","CHEMIN PRIVE","8360",,,""
"GOETZINGEN","ROUTE DE LUXEMBOURG","8360",,,""
"GOETZINGEN","RUE DE NOSPELT","8360",,,""
"GOETZINGEN","RUE DE WINDHOF","8360",,,""
"GOETZINGEN","RUE DES CHAMPS","8360",,,""
"GOETZINGEN","RUE DU BOIS","8361",,,""
"GOETZINGEN","RUE PRINCIPALE","8361",,,""
"GOETZINGEN","UM SIMMERPAD","8361",,,""
"GONDERANGE","AM KICKERT","6182",,,""
"GONDERANGE","BEI DER BRECK","6180",,,""
"GONDERANGE","CITE AM WANGERT","6184",,,""
"GONDERANGE","CITE GRINGERT","6187",,,""
"GONDERANGE","CITE JOSEPH BECH","6186",,,""
"GONDERANGE","CITE MEESCHBESCH","6180",,,""
"GONDERANGE","GEHAANSRAICH","6187",,,""
"GONDERANGE","GROEBIERG","6181",,,""
"GONDERANGE","IMPASSE HIEL","6183",,,""
"GONDERANGE","KRIIBSEBAACH","6185",,,""
"GONDERANGE","OP DER TONN","6188",,,""
"GONDERANGE","ROUTE DE LUXEMBOURG","6182",,,""
"GONDERANGE","ROUTE D'ECHTERNACH","6182",,,""
"GONDERANGE","RUE ANNE FRANK","6190",,,""
"GONDERANGE","RUE ASTRID LINDGREN","6189",,,""
"GONDERANGE","RUE BELLE-VUE","6181",,,""
"GONDERANGE","RUE DE BOURGLINSTER","6180",,,""
"GONDERANGE","RUE DE LA GARE","6187",,,""
"GONDERANGE","RUE DE L'ECOLE","6183",,,""
"GONDERANGE","RUE DE L'EGLISE","6186",,,""
"GONDERANGE","RUE DE WORMELDANGE","6180",,,""
"GONDERANGE","RUE D'ERNSTER","6183",,,""
"GONDERANGE","RUE DES CHAMPS","6180",,,""
"GONDERANGE","RUE DES JARDINS","6184",,,""
"GONDERANGE","RUE DES PRES","6180",,,""
"GONDERANGE","RUE D'ESCHWEILER","6187",,,""
"GONDERANGE","RUE DU VILLAGE","6183",,,""
"GONDERANGE","RUE EMILE ELSEN","6187",,,""
"GONDERANGE","RUE GRANDE-DUCHESSE CHARLOTTE","6190",,,""
"GONDERANGE","RUE GRITT","6185",,,""
"GONDERANGE","RUE HIEL","6183",,,""
"GONDERANGE","RUE JOSEPH OLM","6181",,,""
"GONDERANGE","RUE KIEM","6187",,,""
"GONDERANGE","RUE MASSEWEE","6186",,,""
"GONDERANGE","RUE STOHLBOUR","6181",,,""
"GOSSELDANGE","OP DER KNUPP","7432",,,""
"GOSSELDANGE","ROUTE DE MERSCH","7432",,,""
"GOSSELDANGE","ROUTE DE SCHOENFELS","7432",,,""
"GOSSELDANGE","RUE BELL","7432",,,""
"GOSSELDANGE","RUE DES FORETS","7432",,,""
"GOSSELDANGE","RUE DES PRES","7432",,,""
"GOSSELDANGE","RUE NEUVE","7432",,,""
"GOSTINGEN","AM KUNDEL","5424",,,""
"GOSTINGEN","BURGAASS","5425",,,""
"GOSTINGEN","RUE BILDGEN","5424",,,""
"GOSTINGEN","RUE BUURG","5425",,,""
"GOSTINGEN","RUE DU RELAIS","5424",,,""
"GOSTINGEN","RUE HIEL","5424",,,""
"GOSTINGEN","RUE MAES","5425",,,""
"GOSTINGEN","RUE SANGELS","5425",,,""
"GOSTINGEN","RUE SCHUDDESCH","5424",,,""
"GRALINGEN","AN ANGELSSEN","9375",,,""
"GRALINGEN","AN CLEESSEN","9375",,,""
"GRALINGEN","RUE BECHEL","9375",,,""
"GRALINGEN","RUE PRINCIPALE","9375",,,""
"GRALINGEN","UM BONGERT","9375",,,""
"GRASS","A WONESCH","8362",,,""
"GRASS","GRASS","8362",,,""
"GRASS","RUE CHARLES KIEFFER","8389",,,""
"GRASS","RUE DE KAHLER","8362",,,""
"GRASS","RUE DE KLEINBETTINGEN","8362",,,""
"GRASS","RUE DES CHAMPS","8362",,,""
"GRASS","RUE DR ELVIRE ENGEL","8346",,,""
"GRASS","RUE GUSTAVE LOOSE","8346",,,""
"GRASS","RUE LUSS ARENDT","8389",,,""
"GRASS","RUE PRINCIPALE","8362",,,""
"GRASS","ZONE DOUANIERE STEINFORT-STERPENICH","8362",,,""
"GRAULINSTER","GROEKNAPP","6240",,,""
"GRAULINSTER","MARSCHER-WALDWEG","6240",,,""
"GRAULINSTER","ROUTE NATIONALE N11","6240",,,""
"GRAULINSTER","RUE DE BLUMENTHAL","6240",,,""
"GRAULINSTER","RUE DE GREVENMACHER","6240",,,""
"GRAULINSTER","RUE D'ECHTERNACH","6240",,,""
"GRAULINSTER","RUE DES PRES","6240",,,""
"GRAULINSTER","RUE DES ROMAINS","6240",,,""
"GRAULINSTER","RUE DU MARSCHERWALD","6240",,,""
"GRAULINSTER","RUE DU VILLAGE","6240",,,""
"GREISCH","AN DER ALER KEIER","8363",,,""
"GREISCH","ARELERSTROOSS","8363",,,""
"GREISCH","KIERCHEPAD","8363",,,""
"GREISCH","TENTENERSTROOSS","8363",,,""
"GREISCH","UM SEINTCHEN","8363",,,""
"GREIVELDANGE","A BENZELT","5426",,,""
"GREIVELDANGE","AM BONGERT","5427",,,""
"GREIVELDANGE","AZENGEN","5427",,,""
"GREIVELDANGE","BECHELSBERG","5427",,,""
"GREIVELDANGE","BICHERHAFF","5412",,,""
"GREIVELDANGE","BLAIGAASS","5426",,,""
"GREIVELDANGE","BREIL","5426",,,""
"GREIVELDANGE","GAESSEL","5426",,,""
"GREIVELDANGE","GEMENGEBRECK","5426",,,""
"GREIVELDANGE","HAMESGAASS","5427",,,""
"GREIVELDANGE","HAMM","5427",,,""
"GREIVELDANGE","HETTERBERG","5427",,,""
"GREIVELDANGE","HUSSEGAESSEL","5426",,,""
"GREIVELDANGE","IM REDER","5427",,,""
"GREIVELDANGE","KELLEREISWEE","5427",,,""
"GREIVELDANGE","KERWECH","5427",,,""
"GREIVELDANGE","KLAPPEGAASS","5426",,,""
"GREIVELDANGE","KLAUS","5427",,,""
"GREIVELDANGE","KNUPP","5426",,,""
"GREIVELDANGE","NEIE WEE","5427",,,""
"GREIVELDANGE","OM MAES","5427",,,""
"GREIVELDANGE","OP DER BAACH","5426",,,""
"GREIVELDANGE","OP DER BRECK","5427",,,""
"GREIVELDANGE","OP DER MAUERHECK","5426",,,""
"GREIVELDANGE","OUSCHTERGAASS","5426",,,""
"GREIVELDANGE","PLACE THEODORE KIEFFER","5427",,,""
"GREIVELDANGE","SPELTZEGAASS","5426",,,""
"GREIVELDANGE","STRACHEN","5426",,,""
"GREIVELDANGE","UET","5426",,,""
"GRENTZINGEN","GRENTZINGEN","7758",,,""
"GRENTZINGEN","PETITE CHARTREUSE","7758",,,""
"GREVELS","BOUSSERWEE","8818",,,""
"GREVELS","RUE DE BASTOGNE","8818",,,""
"GREVELS","RUE DE BRATTERT","8818",,,""
"GREVELS","RUE DE RINDSCHLEIDEN","8818",,,""
"GREVELS","RUE PRINCIPALE","8818",,,""
"GREVELS","WALER STROOSSS","8818",,,""
"GREVENKNAPP","GREVENKNAPP","7433",,,""
"GREVENKNAPP","UM KNAPP","7433",,,""
"GREVENKNAPP","UM RIESENHAFF","7433",,,""
"GREVENMACHER","AN DE LAENGTEN","6776",,,""
"GREVENMACHER","AN DER GEWAN","6732",,,""
"GREVENMACHER","AVENUE PRINCE HENRI","6735",,,""
"GREVENMACHER","BADENSGAESSEL","6712",,,""
"GREVENMACHER","BOURGSGAESSEL","6792",,,""
"GREVENMACHER","BOUSSEGAESSEL","6716",,,""
"GREVENMACHER","CITE D'AUBIERE","6764",,,""
"GREVENMACHER","CITE PIETERT","6772",,,""
"GREVENMACHER","COURTSGAESSEL","6721",,,""
"GREVENMACHER","DIETZEGAESSEL","6792",,,""
"GREVENMACHER","DUPONTSGAESSEL","6720",,,""
"GREVENMACHER","FOSSE DES TANNEURS","6790",,,""
"GREVENMACHER","GILGESGAESSEL","6733",,,""
"GREVENMACHER","GRAND-RUE","6730",,,""
"GREVENMACHER","GRUEWERECK","6734",,,""
"GREVENMACHER","HANNER DER KERRECH","6720",,,""
"GREVENMACHER","HURYSGAESSEL","6792",,,""
"GREVENMACHER","IM WEIHER","6796",,,""
"GREVENMACHER","IMPASSE CAMPING","6793",,,""
"GREVENMACHER","KAHLENBERG","6739",,,""
"GREVENMACHER","KEIFFESCHGAESSEL","6741",,,""
"GREVENMACHER","KIISCHTEBIERG","6776",,,""
"GREVENMACHER","KINNEBESCH","6736",,,""
"GREVENMACHER","KLINGENBERGSGAESSEL","6756",,,""
"GREVENMACHER","KOFFERSCHMATTSGAESSEL","6742",,,""
"GREVENMACHER","KURZACHT","6740",,,""
"GREVENMACHER","KUSCHEGAESSEL","6745",,,""
"GREVENMACHER","LEITSCHBACH","6751",,,""
"GREVENMACHER","LUXENSEE","6752",,,""
"GREVENMACHER","MATHESSEGAESSEL","6756",,,""
"GREVENMACHER","OISCHTGESGAESSEL","6752",,,""
"GREVENMACHER","OP DER AHLKERRECH","6776",,,""
"GREVENMACHER","OP DER HECKMILL","6783",,,""
"GREVENMACHER","OP FLOHR","6726",,,""
"GREVENMACHER","PASSAGE","6770",,,""
"GREVENMACHER","PASSAGE DE L'HOTEL DE VILLE","6770",,,""
"GREVENMACHER","PLACE DU MARCHE","6755",,,""
"GREVENMACHER","PLACE DU MARCHE AUX BESTIAUX","6731",,,""
"GREVENMACHER","POSTLOCH","6775",,,""
"GREVENMACHER","POTASCHBERG","6776",,,""
"GREVENMACHER","QUARTIER","6763",,,""
"GREVENMACHER","ROUTE DE THIONVILLE","6791",,,""
"GREVENMACHER","ROUTE DE TREVES","6793",,,""
"GREVENMACHER","ROUTE DU VIN","6794",,,""
"GREVENMACHER","ROUTE NATIONALE 1","6776",,,""
"GREVENMACHER","RUE ADOLPHE BERENS","6784",,,""
"GREVENMACHER","RUE ANNE FRANK","6726",,,""
"GREVENMACHER","RUE BOLAND","6715",,,""
"GREVENMACHER","RUE DE FLAXWEILER","6776",,,""
"GREVENMACHER","RUE DE LA GARE","6731",,,""
"GREVENMACHER","RUE DE LA MOSELLE","6757",,,""
"GREVENMACHER","RUE DE LA POSTE","6774",,,""
"GREVENMACHER","RUE DE LA TOUR","6714",,,""
"GREVENMACHER","RUE DE L'ECOLE","6722",,,""
"GREVENMACHER","RUE DE L'EGLISE","6720",,,""
"GREVENMACHER","RUE DE L'HOPITAL","6737",,,""
"GREVENMACHER","RUE DE LUXEMBOURG","6750",,,""
"GREVENMACHER","RUE DE MACHTUM","6753",,,""
"GREVENMACHER","RUE DE MANTERNACH","6754",,,""
"GREVENMACHER","RUE DE MUENSCHECKER","6760",,,""
"GREVENMACHER","RUE DE WECKER","6795",,,""
"GREVENMACHER","RUE DES BATELIERS","6713",,,""
"GREVENMACHER","RUE DES CAVES","6718",,,""
"GREVENMACHER","RUE DES FLEURS","6723",,,""
"GREVENMACHER","RUE DES FOYERS","6724",,,""
"GREVENMACHER","RUE DES JARDINS","6738",,,""
"GREVENMACHER","RUE DES REMPARTS","6777",,,""
"GREVENMACHER","RUE DES TANNEURS","6790",,,""
"GREVENMACHER","RUE DES TISSERANDS","6792",,,""
"GREVENMACHER","RUE DES VIGNES","6765",,,""
"GREVENMACHER","RUE DU CENTENAIRE","6719",,,""
"GREVENMACHER","RUE DU PONT","6773",,,""
"GREVENMACHER","RUE DU STADE","6725",,,""
"GREVENMACHER","RUE FRANTZ SEIMETZ","6780",,,""
"GREVENMACHER","RUE HIEL","6736",,,""
"GREVENMACHER","RUE JEAN-PIERRE URWALD","6772",,,""
"GREVENMACHER","RUE JOSEPH HURT","6786",,,""
"GREVENMACHER","RUE KUMMERT","6743",,,""
"GREVENMACHER","RUE MATHIAS SCHOU","6762",,,""
